"pressure_def","Type","csqueeze","fut_csqueeze","fut_barriers","sed_supp","fut_dams","fut_slr","ant_slr","fut_gwsub","gwsub","fut_drought","fut_ext_rain","storms","hist_drought","hist_ext_rain","Tidal_Class","fut_storms","prop_estab","sea_net_change","land_net_change","climate","land_net_change_obs","sea_net_change_obs","csqueeze_1","fut_csqueeze_1","cdev","fut_cdev","Geomorphology"
2,"OpenCoast_61296","M","M","Medium","L","L",0,1,1,1,0,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61299","M","M","Medium","L","L",0,1,1,0,0,0,0,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61300","M","M","Medium","L","L",0,1,0,0,0,0,0,1,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61301","M","M","Medium","L","L",0,1,0,0,0,0,0,0,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61303","L","L","High","L","L",0,1,0,0,0,1,0,0,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61305","M","M","Medium","L","L",0,1,1,1,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61306","M","M","Medium","L","L",0,1,0,1,0,1,0,1,1,"M",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61307","H","H","Low","L","L",0,1,0,0,0,1,0,0,1,"H",0,"M","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61308","L","L","High","L","L",0,1,0,0,0,1,0,0,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61309","M","M","Medium","L","L",0,1,0,0,0,1,0,1,1,"M",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61310","L","L","High","L","L",0,1,1,1,0,1,0,1,1,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61311","L","L","High","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61312","M","M","Medium","L","L",0,1,0,0,0,1,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61314","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61315","L","L","High","L","L",1,1,0,0,1,0,0,0,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61316","M","M","Medium","L","L",1,1,0,0,1,0,0,0,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61319","H","H","Low","L","L",0,1,0,0,0,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61320","L","L","High","L","L",1,1,0,0,0,1,0,1,1,"H",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61323","M","M","Medium","L","L",0,1,0,0,0,1,0,1,1,"M",0,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61324","H","M","Medium","L","L",1,1,0,0,0,1,0,1,1,"H",0,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Medium","OpenCoast"
2,"OpenCoast_61325","M","M","Medium","L","L",0,1,0,0,0,1,0,1,1,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61326","M","M","Medium","L","L",0,1,0,0,0,0,0,1,0,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61328","L","L","High","L","L",1,1,0,0,1,0,0,0,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61332","L","L","High","L","L",0,1,0,0,0,0,0,1,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61333","M","M","Medium","L","L",0,1,0,0,0,0,0,1,1,"H",0,"L","Loss","Gain_neutrality","humid",1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61334","L","L","High","L","L",1,1,0,0,1,0,0,0,1,"H",0,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61335","H","H","Low","L","L",1,1,0,0,1,0,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61336","L","L","High","L","L",0,1,1,0,0,1,0,1,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61337","L","L","High","L","L",0,1,0,0,0,1,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61339","M","M","Medium","L","L",1,1,0,0,0,0,0,0,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61340","L","L","High","L","L",0,1,1,1,0,0,0,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61343","M","M","Medium","L","L",0,1,0,0,0,0,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61344","H","H","Low","L","L",1,1,0,0,0,1,0,1,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61345","L","L","High","L","L",0,1,0,0,0,0,0,1,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61349","M","M","Medium","L","L",0,1,0,0,0,0,0,1,0,"H",0,"L","Loss","Gain_neutrality","humid",1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61351","H","H","Low","L","L",0,1,0,1,0,1,0,1,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61354","L","L","High","L","L",0,1,1,1,0,0,0,0,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61356","M","M","Medium","L","L",0,1,0,0,0,0,0,0,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61357","H","H","Low","L","L",1,1,0,0,0,0,0,0,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61359","L","L","High","L","L",0,1,0,0,0,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61360","L","L","High","L","L",0,1,0,0,0,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61363","H","H","Low","L","L",0,1,0,0,0,1,0,1,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61366","H","H","Low","L","L",0,1,0,0,0,1,0,0,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61372","M","M","Medium","L","L",0,1,0,0,0,0,0,1,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61377","M","M","Medium","L","L",1,1,0,0,0,0,0,0,1,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61378","M","M","Medium","L","L",0,1,0,0,0,0,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61379","H","M","Medium","L","L",1,1,0,0,0,1,0,1,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"Low","Medium","OpenCoast"
2,"OpenCoast_61385","M","M","Medium","L","L",1,1,0,0,0,0,0,0,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61387","H","H","Low","L","L",0,1,0,0,0,0,0,0,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61388","M","M","Medium","L","L",0,1,1,1,0,1,0,1,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61391","L","L","High","L","L",0,1,0,0,0,0,0,1,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61392","H","H","Low","L","L",1,1,0,1,1,0,0,1,1,"L",0,"M","Loss","Loss","humid",-1,-1,1,0,"Low","None","OpenCoast"
2,"OpenCoast_61393","M","M","Medium","L","L",1,1,0,0,1,0,0,0,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61395","M","M","Medium","L","L",0,1,0,0,0,1,0,0,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61398","L","L","High","L","L",1,1,0,0,1,0,0,0,0,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61401","H","H","Low","L","L",1,1,0,0,1,0,0,1,1,"L",0,"M","Loss","Loss","humid",-1,-1,1,0,"Low","None","OpenCoast"
2,"OpenCoast_61402","H","H","Low","L","L",0,1,0,0,0,0,0,1,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,0,"Low","None","OpenCoast"
2,"OpenCoast_61403","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61406","M","M","Medium","L","L",0,0,0,1,0,1,1,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61407","M","M","Medium","L","L",0,0,0,0,0,1,1,1,0,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61408","L","L","High","L","L",1,1,0,0,1,0,0,0,0,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61410","M","M","Medium","L","L",0,0,0,0,0,1,1,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61411","L","L","High","L","L",0,0,0,1,0,1,0,0,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61412","M","M","Medium","L","L",0,0,0,0,0,1,0,1,0,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61413","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61414","L","L","High","L","L",1,1,0,0,1,0,0,0,0,"H",0,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61416","M","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61418","L","L","High","L","L",1,1,0,0,1,0,0,1,1,"H",0,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61419","L","L","High","L","L",0,0,1,1,0,1,0,1,1,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61420","L","L","High","L","L",0,0,1,1,0,1,0,0,1,"M",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61422","H","H","Low","L","L",1,1,0,0,0,1,0,1,0,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61423","L","L","High","L","L",0,0,0,0,0,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61424","M","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61425","L","L","High","L","L",0,0,0,0,0,0,0,1,0,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61428","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61430","L","L","High","L","L",0,0,0,0,0,0,0,1,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61435","L","L","High","L","L",0,0,1,1,0,1,0,1,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61436","L","L","High","L","L",0,0,1,1,0,1,0,1,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61439","M","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61440","M","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61441","H","H","Low","L","L",0,1,0,1,0,1,0,1,1,"H",0,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61444","M","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61445","H","H","Low","L","L",0,1,0,0,0,0,0,0,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61449","M","M","Medium","L","L",1,0,0,0,0,1,0,0,0,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61451","H","H","None","L","L",1,1,0,0,1,0,0,0,0,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,0,0,"None","None","OpenCoast"
2,"OpenCoast_61452","M","M","Medium","L","L",1,0,0,0,1,0,0,1,1,"H",0,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61453","L","L","High","L","L",0,0,1,1,0,0,0,0,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61454","L","L","High","L","L",1,1,0,0,1,0,0,1,0,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61457","L","L","High","L","L",0,0,0,0,0,1,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61459","L","L","High","L","L",0,0,0,0,0,0,1,0,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61461","M","M","Medium","L","L",1,0,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61464","M","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61466","H","H","None","L","L",1,1,0,0,1,0,0,0,0,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,0,0,"None","None","OpenCoast"
2,"OpenCoast_61467","L","L","High","L","L",1,0,0,0,1,0,0,1,0,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61470","L","L","High","L","L",1,0,0,0,1,0,0,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61473","L","L","High","L","L",1,0,0,0,0,0,0,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61474","L","L","High","L","L",0,0,0,0,0,0,0,1,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61476","L","L","High","L","L",0,0,0,0,0,0,0,1,1,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61477","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61478","L","L","High","L","L",1,1,0,0,1,0,0,1,0,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61480","L","L","High","L","L",0,0,1,0,0,1,0,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61483","M","M","Medium","L","L",0,0,0,1,0,1,0,1,1,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61485","L","L","High","L","L",0,0,0,0,0,0,0,1,1,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61486","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"L","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61487","M","M","Medium","L","L",1,0,0,0,1,0,0,0,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61490","M","M","Medium","L","L",0,0,0,1,0,1,0,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61491","L","L","High","L","L",0,0,0,0,0,0,0,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61498","M","M","Medium","L","L",0,0,0,0,0,0,0,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61500","M","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61501","L","L","High","L","L",0,0,1,1,0,1,0,0,0,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61502","H","H","Low","L","L",0,0,0,0,0,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61503","L","L","High","L","L",0,0,0,0,0,0,0,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61504","H","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Medium","OpenCoast"
2,"OpenCoast_61505","M","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61507","L","L","High","L","L",1,0,0,0,1,0,0,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61508","L","L","High","L","L",1,0,0,0,0,0,0,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61509","L","L","High","L","L",1,0,0,0,0,0,0,1,0,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61510","L","L","High","L","L",0,0,1,1,0,1,0,0,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61511","L","L","High","L","L",0,0,0,0,0,0,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61513","H","H","Low","L","L",0,0,0,0,0,1,0,1,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61515","L","L","High","L","L",0,0,1,0,0,0,1,1,0,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61516","L","L","High","L","L",0,0,0,0,0,0,0,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61517","M","M","Medium","L","L",1,0,0,0,1,0,0,1,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61518","L","L","High","L","L",0,0,1,1,0,1,0,0,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61519","M","M","Medium","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61521","L","L","High","L","L",0,0,0,1,0,1,0,1,1,"H",0,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61522","M","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61524","L","L","High","L","L",1,1,0,0,0,1,0,1,0,"H",0,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61525","L","L","High","L","L",0,0,0,1,0,0,0,0,0,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61526","H","H","Low","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,0,"Low","None","OpenCoast"
2,"OpenCoast_61527","M","M","Medium","L","L",1,1,0,0,0,1,0,1,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61528","L","L","High","L","L",1,1,0,0,1,0,0,0,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61529","H","H","None","L","L",0,1,0,0,0,1,0,1,1,"H",0,"H","Loss","Gain_neutrality","humid",1,-1,0,0,"None","None","OpenCoast"
2,"OpenCoast_61530","M","M","Medium","L","L",0,0,1,1,0,1,0,0,0,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61531","H","H","Low","L","L",1,1,0,0,1,0,0,1,0,"L",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61533","L","L","High","L","L",0,1,0,1,0,1,0,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61536","M","M","Medium","L","L",1,1,0,0,1,0,0,0,1,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61537","M","M","Medium","L","L",0,1,0,0,0,0,0,1,0,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61538","L","L","High","L","L",0,0,0,0,0,1,0,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
2,"OpenCoast_61540","M","M","Medium","L","L",0,0,0,0,0,1,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61541","M","M","Medium","L","L",1,1,0,0,1,0,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61542","M","M","Medium","L","L",0,0,1,0,0,1,0,0,1,"M",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61543","M","M","Medium","L","L",0,1,0,0,0,0,0,1,0,"H",0,"L","Loss","Gain_neutrality","humid",1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61544","L","L","High","L","L",0,0,1,1,0,1,0,0,0,"M",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","OpenCoast"
2,"OpenCoast_61545","H","H","Low","L","L",0,1,0,0,0,0,0,1,0,"H",0,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61548","M","M","Medium","L","L",1,1,0,0,0,0,0,0,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
2,"OpenCoast_61549","M","M","Medium","L","L",0,0,0,0,0,0,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61554","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61556","M","M","Medium","L","L",0,0,0,0,0,1,0,1,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61557","M","M","Medium","L","L",0,1,0,0,0,1,0,1,0,"H",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61559","H","H","Low","L","L",1,1,0,0,0,1,0,1,0,"H",0,"L","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"Low","Low","OpenCoast"
2,"OpenCoast_61564","M","M","Medium","L","L",0,1,0,0,0,0,0,1,0,"H",0,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","OpenCoast"
2,"OpenCoast_61565","M","L","High","L","L",1,1,1,1,0,1,0,0,0,"H",0,"M","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"Medium","High","OpenCoast"
2,"OpenCoast_61566","M","M","Medium","L","L",0,1,0,0,0,0,0,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
