"Type","Tidal_Class","future_slr","antecedent_slr","future_drought","future_extreme_rainfall","historical_drought","historical_extreme_rainfall","historical_storms","future_storms"
"Lagoon_20216","Micro",0.250182598829269,0.249737232923508,0,30.8603763580322,1.69129455089569,2.11274671554565,5,0.572691058711576
"Lagoon_20217","Micro",0.250182598829269,0.173883363604546,0,30.8603763580322,1.69129455089569,2.11274671554565,5,0.562454326771103
"Lagoon_20218","Micro",0.250182598829269,0.173883363604546,0,30.8603763580322,1.69129467010498,2.11274671554565,5,0.55508664936759
"Lagoon_20219","Micro",0.217660576105118,2.18593955039978,0,25.5109882354736,2.1189706325531,0.855747401714325,8,0.769819501038652
"Lagoon_20220","Micro",0.216133788228035,0.595491766929626,0,21.4572677612305,1.80830657482147,1.64104819297791,6,0.667858385743651
"Lagoon_20221","Micro",0.216133788228035,3.1190037727356,0,20.876371383667,1.23112761974335,2.5198974609375,9,0.663155881790829
"Lagoon_20222","Micro",0.225482657551765,3.39383053779602,0,20.876371383667,1.23112761974335,2.51989722251892,9,0.668791270138668
"Lagoon_20223","Micro",0.225482657551765,3.69959235191345,0,20.876371383667,1.24116957187653,2.7343475818634,10,0.681140888799075
"Lagoon_20224","Micro",0.24580092728138,1.76910722255707,0,10.3243961334229,1.62763833999634,2.43394804000854,15,0.789621369130161
"Lagoon_20225","Meso",0.214927434921265,1.43728482723236,0,13.7895317077637,1.39481353759766,1.95571076869965,5,0.262217483960046
"Lagoon_20226","Meso",0.214927434921265,2.16362023353577,0,13.4641399383545,2.01950192451477,2.10624003410339,6,0.242838049284612
"Lagoon_20227","Meso",0.219158440828323,1.42910301685333,0,9.16925239562988,2.29433035850525,1.80480825901031,6,0.259189652972078
"Lagoon_20228","Meso",0.219158440828323,1.42910301685333,0,9.16925239562988,2.29340291023254,1.81299149990082,6,0.269236150106035
"Lagoon_20229","Micro",0.226424723863602,-0.17184391617775,0.717128098011017,0,1.89330577850342,1.79227495193481,6,0.163719052156566
"Lagoon_20230","Micro",0.226424723863602,-0.158974155783653,0,9.82905769348145,1.73728764057159,1.91050398349762,7,0.283081090454892
"Lagoon_20231","Micro",0.233199864625931,1.87235426902771,0,9.0320873260498,1.92886114120483,1.39297306537628,4,0
"Lagoon_20232","Micro",0.234724640846252,1.2566055059433,0,6.03754329681396,1.66625761985779,1.37966513633728,3,0.0903230676405523
"Lagoon_20233","Micro",0.236168056726456,0.178154453635216,0,16.4359893798828,2.09475660324097,2.1703360080719,7,0.391830594980574
"Lagoon_20234","Micro",0.22894461452961,0.507968366146088,0,0.871263325214386,2.09709453582764,1.68336069583893,9,0.506942531829826
"Lagoon_20235","Micro",0.231389194726944,0.410162568092346,0,16.3146419525146,2.15112900733948,2.32665109634399,6,0.968832559612697
"Lagoon_20236","Micro",0.231389194726944,0.105064280331135,0,20.5396575927734,2.25846552848816,2.37138032913208,6,0.980926029400539
"Lagoon_20237","Micro",0.234938830137253,0.339730888605118,0,18.8808307647705,2.02527523040771,3.0763156414032,7,0.99346706263841
"Lagoon_20238","Micro",0.231314346194267,1.26714301109314,0,11.7955293655396,1.21491169929504,0.341632187366486,19,0.999998108850464
"Lagoon_20239","Micro",0.22880645096302,2.30578780174255,0,15.3641309738159,2.61231064796448,1.90723395347595,1,0
"Lagoon_20240","Micro",0.228119179606438,1.47549271583557,0,1.74614810943604,2.41367936134338,2.5105128288269,0,0.0213768504378968
"Lagoon_20241","Micro",0.22554250061512,1.40735721588135,0,2.95086550712585,2.38471412658691,2.01794028282166,0,0.0292791576095386
"Lagoon_20242","Micro",0.23404398560524,1.53108465671539,0,1.56877458095551,2.02092909812927,2.53360629081726,0,0
"Lagoon_20243","Micro",0.241411209106445,0.108145363628864,0,1.31364321708679,1.69778656959534,2.35649442672729,4,0.286014825454526
"Lagoon_20244","Micro",0.243248075246811,0.298958361148834,7.07686328887939,0,1.98347544670105,2.08591079711914,3,0.665985020397893
"Lagoon_20245","Micro",0.243510767817497,0.891320765018463,6.63878297805786,0,1.85911822319031,1.95260882377625,6,0.79141927639793
"Lagoon_20246","Micro",0.243510767817497,0.548090696334839,6.63878297805786,0,1.89194285869598,2.05867958068848,6,0.760453459364705
"Lagoon_20247","Micro",0.243510767817497,0.548090696334839,6.65448236465454,0,1.88913428783417,2.05369877815247,5,0.738019057113262
"Lagoon_20248","Micro",0.243510767817497,0.163455218076706,6.74880027770996,0,1.87226140499115,2.02377510070801,5,0.65982605161357
"Lagoon_20249","Micro",0.242112442851067,0.454524397850037,0,1.15797770023346,1.60827374458313,2.04623889923096,3,0.261209533505101
"Lagoon_20250","Micro",0.242112442851067,0.45894268155098,0,1.15797770023346,1.60827374458313,2.04623889923096,3,0.262217483960046
"Lagoon_20251","Micro",0.240168020129204,1.45226418972015,0,2.82954025268555,1.69196593761444,2.01767992973328,0,0.0358174411646507
"Lagoon_20252","Micro",0.244229704141617,0.887539863586426,4.74435091018677,0,2.41046833992004,2.2253839969635,13,0.882518309307411
"Lagoon_20253","Micro",0.244229704141617,0.834247529506683,5.70047044754028,0,2.35932374000549,2.09352421760559,11,0.846476110746756
"Lagoon_20254","Micro",0.244229704141617,0.795052468776703,5.70046997070312,0,2.36423015594482,2.09477376937866,12,0.839206447942901
"Lagoon_20256","Micro",0.242512226104736,0.806485712528229,5.70047044754028,0,2.42333841323853,1.99134206771851,12,0.810244761152086
"Lagoon_20257","Micro",0.245161145925522,0.733758211135864,8.13203525543213,0,2.38518977165222,2.03991460800171,13,0.790821624302526
"Lagoon_20258","Micro",0.245161145925522,0.418127417564392,5.98369359970093,0,2.37326955795288,1.73738992214203,9,0.715988502405039
"Lagoon_20259","Micro",0.242512226104736,0.259568929672241,5.98369359970093,0,2.27557849884033,1.86481726169586,8,0.52042752541909
"Lagoon_20260","Micro",0.246174171566963,0.270268857479095,1.82422244548798,0,1.9938280582428,1.46696841716766,9,0.639676953264751
"Lagoon_20261","Micro",0.246137589216232,1.4656001329422,0,4.3817572593689,2.7866108417511,2.4304051399231,15,0.59076734457828
"Lagoon_20262","Micro",0.238936811685562,2.91443490982056,0,16.3365516662598,2.81586313247681,2.8609037399292,5,0.153430270517178
"Lagoon_20263","Micro",0.237080723047256,1.84115636348724,0,13.5997066497803,2.63737297058105,2.5545539855957,7,0.185045853376642
"Lagoon_20264","Micro",0.236498787999153,2.43385648727417,0,29.4881649017334,1.48559856414795,2.12830519676208,1,0.173887366132497
"Lagoon_20265","Micro",0.238979384303093,1.20719480514526,0,19.7301025390625,1.54066431522369,1.81975841522217,4,0.429937213391931
"Lagoon_20266","Micro",0.238979384303093,1.61065888404846,0,3.35038328170776,1.59211051464081,2.13851428031921,8,0.65790908372376
"Lagoon_20267","Micro",0.241503745317459,1.55879628658295,0,3.35038352012634,1.62000477313995,2.15737676620483,9,0.75805522224118
"Lagoon_20268","Micro",0.215580463409424,2.28268218040466,0,11.9339628219604,1.6281019449234,2.0473484992981,6,0.725084636019784
"Lagoon_20269","Micro",0.220004633069038,2.92587280273438,0,9.44119548797607,1.41587698459625,2.11254143714905,13,0.962722864361902
"Lagoon_20270","Micro",0.252257168292999,2.85918402671814,0,6.4752779006958,2.21264028549194,2.08353590965271,31,0.991777796297665
"Lagoon_20271","Micro",0.252257168292999,2.58832764625549,0,6.47527837753296,2.14232993125916,2.0443103313446,29,0.989900558754521
"Lagoon_20272","Micro",0.237376019358635,2.45616817474365,0,4.62053680419922,2.20166730880737,2.2645320892334,49,0.999999965330216
"Lagoon_20273","Micro",0.224156051874161,3.24892783164978,0,5.96049404144287,2.10602617263794,1.98574090003967,63,1
"Lagoon_20274","Micro",0.261114507913589,3.26193642616272,0,7.45770931243896,2.04749941825867,1.99345779418945,65,1
"Lagoon_20275","Micro",0.264784276485443,3.49164128303528,0,4.42190551757812,1.97283327579498,2.05883502960205,59,1
"Lagoon_20276","Micro",0.381125390529633,2.71383023262024,0,10.5615043640137,1.236985206604,2.16471672058105,56,1
"Lagoon_20277","Micro",0.36714369058609,2.55997133255005,0,9.08304691314697,1.57451272010803,2.30421996116638,55,1
"Lagoon_20278","Micro",0.308509767055511,2.59943032264709,0,6.16171741485596,2.17229461669922,2.12929034233093,61,1
"Lagoon_20279","Micro",0.23818726837635,2.57006239891052,6.09573125839233,0,1.80315959453583,2.58450293540955,0,0
"Lagoon_20280","Micro",0.228506281971931,2.45970273017883,0,3.39232635498047,2.50451231002808,0.316651225090027,0,0
"Lagoon_20281","Micro",0.230405300855637,1.68606996536255,0,21.7362155914307,1.68873691558838,2.54208302497864,0,0.00404211236299601
"Lagoon_20282","Micro",0.239049881696701,2.15131735801697,0,8.77276039123535,0.340723842382431,0.127160534262657,0,0
"Lagoon_20283","Micro",0.241987302899361,2.41949486732483,10.0100698471069,0,1.81161689758301,2.54614353179932,0,0
"Lagoon_20284","Micro",0.245330855250359,2.54604148864746,10.0100698471069,0,1.83246541023254,2.47706866264343,0,0
"Lagoon_20285","Micro",0.234950140118599,1.696164727211,0,20.7904987335205,1.46283674240112,2.01875591278076,0,0
"Lagoon_20286","Micro",0.234950140118599,3.21657276153564,0,19.9241600036621,1.64719021320343,2.38784909248352,0,0
"Lagoon_20287","Micro",0.223369210958481,2.80017709732056,0,31.6278667449951,1.42568469047546,1.91575443744659,0,0
"Lagoon_20288","Micro",0.23068805038929,2.87897610664368,0,29.6895236968994,1.28650689125061,2.79460787773132,0,0
"Lagoon_20289","Micro",0.23068805038929,2.92259788513184,0,29.689525604248,1.28650689125061,2.79460787773132,0,0
"Lagoon_20290","Micro",0.224157422780991,2.86716461181641,0,26.0175628662109,1.10275483131409,2.98380184173584,0,0
"Lagoon_20291","Micro",0.221220463514328,2.88750815391541,0,13.1712827682495,0.100650027394295,1.29698061943054,0,0.00269649292324547
"Lagoon_20292","Micro",0.221220463514328,2.91129088401794,0,22.1363372802734,0.100777558982372,1.02703738212585,0,0.00269649292324547
"Lagoon_20293","Micro",0.21997432410717,3.02045965194702,0,12.4733600616455,0,1.78968155384064,0,0.13718281472658
"Lagoon_20294","Micro",0.21997432410717,3.0630738735199,0,12.4733600616455,0,2.31636333465576,0,0.27122964459569
"Lagoon_20295","Micro",0.239934727549553,2.881192445755,0,5.19684457778931,0.1346365660429,1.21171200275421,5,0.8460311859234
"Lagoon_20296","Micro",0.215324357151985,2.86486411094666,0,9.48451137542725,0.0227637737989426,0.0049397898837924,2,0.517089963607541
"Lagoon_20297","Micro",0.215324357151985,2.96377205848694,0,7.34284973144531,0.0268766526132822,0.0117950811982155,3,0.574473435457285
"Lagoon_20299","Micro",0.215324357151985,3.04813671112061,0,7.34284925460815,0.0244571268558502,0.00822747591882944,1,0.627875647409701
"Lagoon_20300","Micro",0.221966236829758,3.04429769515991,0,7.34284973144531,0.0327380187809467,0.00648133829236031,2,0.611922252398409
"Lagoon_20301","Micro",0.225085213780403,2.74761366844177,0,7.46753835678101,0.0586086101830006,0.00693105347454548,9,0.832090880020964
"Lagoon_20302","Micro",0.216542795300484,2.87845325469971,0,7.56606340408325,0.0528043694794178,0.0156838539987803,6,0.717990245806486
"Lagoon_20303","Micro",0.244573190808296,2.76989507675171,0,2.43142366409302,2.53720760345459,0.028050409629941,9,0.981484522372541
"Lagoon_20304","Micro",0.27246880531311,5,2.97270941734314,0,2.06100058555603,2.06383109092712,10,0.999999387453635
"Lagoon_20305","Micro",0.267281591892242,2.69097185134888,1.06477797031403,0,1.7461324930191,2.20463156700134,32,0.999999862233755
"Lagoon_20306","Micro",0.259812891483307,3.44519329071045,5.01272249221802,0,0,0,8,0.99993726235674
"Lagoon_20307","Micro",0.266007006168365,4.19592952728271,6.45340585708618,0,1.37630891799927,0.970305383205414,7,0.999906155480302
"Lagoon_20308","Micro",0.255831062793732,4.86817979812622,5.09343433380127,0,1.45240545272827,0.837700843811035,6,0.999933394730386
"Lagoon_20309","Micro",0.215891674160957,2.47512197494507,1.51547050476074,0,2.41424059867859,1.33275961875916,0,0.120635297977333
"Lagoon_20310","Micro",0.219749599695206,3.5344090461731,11.3693351745605,0,2.0042359828949,1.34509778022766,0,0.0927846092508126
"Lagoon_20311","Micro",0.219749599695206,2.64576601982117,2.08441162109375,0,2.06144738197327,1.31150937080383,0,0.0266519075304349
"Lagoon_20312","Micro",0.219749599695206,2.64576601982117,2.08441162109375,0,2.06144738197327,1.31150937080383,0,0.0266519075304349
"Lagoon_20313","Micro",0.239624097943306,4.26626825332642,0,1.36086630821228,1.79234254360199,1.158371925354,0,0.603146534858371
"Lagoon_20314","Micro",0.250530183315277,2.42636251449585,3.95390510559082,0,1.89961576461792,2.41196465492249,2,0.999887836457334
"Lagoon_20315","Micro",0.26139622926712,2.27736902236938,0.945174694061279,0,1.60145735740662,2.16323494911194,17,0.999991875240698
"Lagoon_20316","Micro",0.26139622926712,2.52347159385681,1.4263117313385,0,1.62844002246857,2.42696261405945,15,0.999963169053841
"Lagoon_20318","Micro",0.261464536190033,2.57824206352234,1.4263117313385,0,1.56359875202179,2.21116924285889,19,0.999936775741422
"Lagoon_20319","Micro",0.257843673229218,3.85799074172974,1.29046416282654,0,1.66907823085785,2.06907629966736,18,0.999882633904655
"Lagoon_20320","Micro",0.257843673229218,3.74182224273682,0.940725803375244,0,1.68546807765961,2.16086006164551,17,0.999856473759928
"Lagoon_20321","Micro",0.237156003713608,2.61556792259216,0,2.15348792076111,1.34247553348541,1.97591924667358,21,0.995583726896953
"Lagoon_20322","Micro",0.181242272257805,2.6976466178894,0.31915670633316,0,1.24641466140747,2.35517764091492,16,0.92244554612149
"Lagoon_20323","Micro",0.206513449549675,2.27799439430237,0,1.36817741394043,1.5558750629425,2.02468085289001,19,0.951090680740802
"Lagoon_20324","Micro",0.247429922223091,2.93299436569214,0,0.506353616714478,1.19694638252258,2.24504780769348,29,0.936193085871642
"Lagoon_20325","Micro",0.239574283361435,2.15609788894653,0,1.307976603508,0.765285491943359,1.5849517583847,24,0.841970591760108
"Lagoon_20326","Micro",0.239574283361435,2.15609788894653,1.35651206970215,0,0.833462297916412,1.50065135955811,24,0.834734432383859
"Lagoon_20327","Micro",0.239574283361435,1.48200702667236,1.35651206970215,0,0.59180873632431,1.16369557380676,25,0.882689880331064
"Lagoon_20328","Micro",0.239574283361435,1.13000047206879,0,0.605301260948181,0.88908576965332,1.37250518798828,24,0.889358294349811
"Lagoon_20329","Micro",0.234463930130005,1.06086122989655,0,0.818214654922485,0.948783755302429,1.09273111820221,26,0.879035710286504
"Lagoon_20330","Micro",0.234463930130005,1.06086122989655,0,0.927947342395782,0.644558310508728,0.854066729545593,23,0.873808829196277
"Lagoon_20331","Micro",0.234463930130005,1.06086122989655,0,0.927947342395782,0.644558310508728,0.854066729545593,22,0.865460887601233
"Lagoon_20332","Micro",0.234463930130005,1.23739683628082,0,0.927947402000427,0.840627491474152,0.880403995513916,23,0.849119772824029
"Lagoon_20333","Micro",0.234463930130005,1.27304315567017,0,0.927947402000427,0.840627431869507,0.880403995513916,23,0.84691979735361
"Lagoon_20334","Micro",0.234463930130005,1.29575204849243,0,0.927947342395782,0.840627491474152,0.880403995513916,23,0.833537824465275
"Lagoon_20335","Micro",0.229656189680099,1.20556557178497,0.867146492004395,0,1.33129227161407,1.25535500049591,23,0.813754757178608
"Lagoon_20336","Meso",0.229656189680099,1.1838047504425,3.16864800453186,0,1.85905432701111,1.84139823913574,22,0.771128374139539
"Lagoon_20337","Meso",0.229656189680099,1.1838047504425,3.16864800453186,0,1.85905420780182,1.84139835834503,22,0.769819501038652
"Lagoon_20338","Meso",0.229656189680099,1.22065377235413,3.16864800453186,0,1.85905432701111,1.84139823913574,21,0.76618282696707
"Lagoon_20339","Meso",0.231238275766373,1.35907828807831,0,1.53792107105255,2.11178064346313,2.17114663124084,20,0.694773441474659
"Lagoon_20340","Meso",0.231238275766373,1.35907828807831,0,1.53792107105255,2.11457538604736,2.18952441215515,19,0.692179463584726
"Lagoon_20341","Micro",0.231238275766373,1.32303476333618,0.988207697868347,0,2.22487139701843,2.15231227874756,25,0.636633575345895
"Lagoon_20342","Micro",0.236538842320442,1.23024868965149,0.988207638263702,0,2.16316366195679,2.12746787071228,24,0.598687321789061
"Lagoon_20343","Micro",0.239370033144951,0.987335979938507,0,1.3573225736618,2.15358209609985,2.00171709060669,24,0.666454313365925
"Lagoon_20344","Micro",0.239370033144951,0.964624285697937,0,1.3573225736618,1.84227848052979,2.0925452709198,27,0.717990245806486
"Lagoon_20345","Meso",0.246038347482681,1.22159397602081,0,4.42583084106445,2.2183244228363,1.97627341747284,30,0.862495331549814
"Lagoon_20346","Meso",0.244069889187813,1.0428591966629,0,9.14365768432617,2.30301690101624,2.21163439750671,35,0.898083901185946
"Lagoon_20347","Macro",0.244069889187813,1.3760507106781,0,10.3990631103516,1.74228346347809,2.18875861167908,35,0.890967469678452
"Lagoon_20348","Macro",0.246857836842537,3.70351529121399,0,1.24486112594604,1.64282917976379,2.74593257904053,46,0.998818961754869
"Lagoon_20349","Meso",0.246415108442307,3.24215126037598,0,4.04574823379517,1.68946838378906,2.7830126285553,46,0.999336236105361
"Lagoon_20350","Macro",0.246415108442307,3.86644864082336,0,4.04574823379517,1.73019576072693,2.76148772239685,44,0.999255473173464
"Lagoon_20351","Macro",0.241479441523552,3.45317673683167,0,0.412722200155258,1.77576982975006,2.49880409240723,37,0.999189842678621
"Lagoon_20352","Macro",0.241479441523552,3.45317673683167,0,0.412722200155258,1.77576994895935,2.49880409240723,36,0.999093620339626
"Lagoon_20353","Micro",0.240328714251518,2.33326387405396,14.0712404251099,0,1.47530627250671,1.89750051498413,24,0.99999540847231
"Lagoon_20354","Micro",0.231238275766373,1.31062805652618,0.988207697868347,0,2.22487139701843,2.15231227874756,25,0.629954441462143
"Lagoon_20355","Micro",0.231238275766373,1.27309131622314,0.988207697868347,0,2.16316366195679,2.12746787071228,26,0.61462612747785
